booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking
1791,117555,Cancelled,20-02-2017,22-02-2017,1,68,9617,2035,13-02-2017
1792,143110,Stayed,10-02-2017,11-02-2017,1,68,4744,1003,10-02-2017
1793,166300,Stayed,04-02-2017,05-02-2017,1,501,4939,1045,02-02-2017
1794,166300,Stayed,05-02-2017,06-02-2017,1,501,4939,1087,05-02-2017
1795,41023,Cancelled,21-02-2017,22-02-2017,1,325,3444,728,20-02-2017
1796,13678,Stayed,24-02-2017,25-02-2017,1,879,6564,1388,23-02-2017
1797,44087,Cancelled,20-02-2017,24-02-2017,1,186,18455,4685,20-02-2017
1798,66108,Cancelled,26-02-2017,27-02-2017,1,111,3119,660,21-02-2017
1799,22844,Stayed,19-02-2017,20-02-2017,1,111,2664,563,14-02-2017
1800,108885,Cancelled,19-02-2017,20-02-2017,1,567,5524,1168,18-02-2017
1801,17092,Stayed,04-03-2017,05-03-2017,1,500,2144,453,27-02-2017
1802,94430,Cancelled,25-02-2017,28-02-2017,1,500,6626,1458,22-02-2017
1803,137573,Cancelled,23-02-2017,24-02-2017,1,500,2144,453,23-02-2017
1804,31449,Cancelled,03-04-2017,09-04-2017,1,261,15974,3379,28-02-2017
1805,31449,Stayed,25-02-2017,26-02-2017,2,261,5977,1265,25-02-2017
1806,189022,Stayed,15-02-2017,16-02-2017,1,261,2014,426,15-02-2017
1807,54065,Stayed,26-02-2017,27-02-2017,1,59,2014,426,26-02-2017
1808,27527,Cancelled,20-02-2017,21-02-2017,1,59,1819,385,20-02-2017
1809,17106,Stayed,26-02-2017,27-02-2017,1,59,2079,458,25-02-2017
1810,54065,Stayed,12-02-2017,13-02-2017,1,59,2664,563,12-02-2017
1811,141064,Cancelled,08-02-2017,09-02-2017,1,59,1949,413,04-02-2017
1812,15620,Stayed,07-02-2017,08-02-2017,1,59,1949,413,06-02-2017
1813,183032,Cancelled,07-02-2017,08-02-2017,1,59,1949,413,06-02-2017
1814,68922,Stayed,04-02-2017,05-02-2017,1,59,2079,440,03-02-2017
1815,173334,Stayed,02-02-2017,03-02-2017,1,59,2079,440,02-02-2017
1816,101446,No Show,26-02-2017,27-02-2017,1,670,2274,481,26-02-2017
1817,101446,Cancelled,26-02-2017,27-02-2017,1,670,2274,481,26-02-2017
1818,27435,Cancelled,17-02-2017,18-02-2017,2,670,5197,1100,17-02-2017
1819,135873,Stayed,23-02-2017,24-02-2017,1,324,2404,529,23-02-2017
1820,135873,Stayed,21-02-2017,23-02-2017,1,324,4157,914,21-02-2017
1821,44199,Stayed,06-02-2017,07-02-2017,1,217,2274,578,06-02-2017
1822,71704,Stayed,05-02-2017,06-02-2017,1,217,2144,453,05-02-2017
1823,51525,Stayed,16-02-2017,20-02-2017,1,574,11887,2615,16-02-2017
1824,107622,Stayed,15-02-2017,16-02-2017,1,574,2664,677,15-02-2017
1825,162727,Stayed,13-02-2017,14-02-2017,1,574,3184,673,02-02-2017
1826,71428,Stayed,10-02-2017,13-02-2017,1,574,7925,1676,10-02-2017
1827,167227,Cancelled,06-02-2017,07-02-2017,1,574,2404,508,06-02-2017
1828,14674,Cancelled,28-02-2017,01-03-2017,1,162,2508,530,27-02-2017
1829,140493,Cancelled,27-02-2017,28-02-2017,2,162,3536,748,27-02-2017
1830,140493,Cancelled,27-02-2017,28-02-2017,2,162,3536,748,27-02-2017
1831,182991,Stayed,24-02-2017,25-02-2017,1,162,2657,562,24-02-2017
1832,140493,Cancelled,22-02-2017,23-02-2017,2,162,4966,1051,22-02-2017
1833,140493,No Show,21-02-2017,22-02-2017,2,162,3744,792,21-02-2017
1834,140493,Cancelled,21-02-2017,22-02-2017,2,162,5647,1195,21-02-2017
1835,140493,No Show,16-02-2017,17-02-2017,1,162,2649,561,15-02-2017
1836,140493,Cancelled,23-02-2017,25-02-2017,2,162,12449,2633,22-02-2017
1837,140493,No Show,08-02-2017,09-02-2017,2,162,4368,924,08-02-2017
1838,197630,Cancelled,12-02-2017,13-02-2017,1,162,2166,476,08-02-2017
1839,46857,Stayed,07-02-2017,08-02-2017,1,162,3851,815,06-02-2017
1840,129376,Stayed,05-02-2017,06-02-2017,1,162,2852,627,04-02-2017
1841,33926,Stayed,26-02-2017,27-02-2017,1,203,2599,660,19-02-2017
1842,33926,Cancelled,26-02-2017,27-02-2017,1,203,2599,550,16-02-2017
1843,112619,Cancelled,09-02-2017,10-02-2017,1,203,2729,578,08-02-2017
1844,106295,Stayed,17-02-2017,18-02-2017,1,203,2924,743,09-02-2017
1845,162727,Cancelled,14-02-2017,15-02-2017,1,203,3119,660,02-02-2017
1846,112619,Cancelled,13-02-2017,14-02-2017,1,203,2794,591,10-02-2017
1847,112619,Cancelled,10-02-2017,11-02-2017,1,203,3054,646,07-02-2017
1848,55815,Stayed,06-02-2017,07-02-2017,1,651,2469,523,06-02-2017
1849,114490,Stayed,03-02-2017,04-02-2017,1,651,2079,440,03-02-2017
1850,133115,Stayed,12-02-2017,13-02-2017,1,651,2144,453,12-02-2017
1851,8380,Stayed,26-02-2017,03-03-2017,1,287,11174,2364,25-02-2017
1852,67635,Cancelled,18-02-2017,19-02-2017,1,569,2989,759,17-02-2017
1853,8611,Stayed,24-02-2017,26-02-2017,1,44,5847,1238,23-02-2017
1854,50957,No Show,15-02-2017,16-02-2017,1,44,2599,550,15-02-2017
1855,58871,Stayed,15-02-2017,16-02-2017,1,44,2339,1181,15-02-2017
1856,8380,No Show,13-02-2017,14-02-2017,1,44,2144,0,13-02-2017
1857,45318,Stayed,05-02-2017,06-02-2017,1,44,2794,591,05-02-2017
1858,33657,Cancelled,08-02-2017,09-02-2017,1,206,2469,523,08-02-2017
1859,27527,Stayed,20-02-2017,21-02-2017,1,677,2014,426,20-02-2017
1860,70196,Cancelled,20-02-2017,21-02-2017,1,677,2339,495,20-02-2017
1861,157067,Stayed,12-02-2017,13-02-2017,1,677,2209,486,12-02-2017
1862,72253,Cancelled,19-02-2017,20-02-2017,1,677,2924,618,11-02-2017
1863,4675,No Show,11-02-2017,12-02-2017,1,677,2469,523,11-02-2017
1864,72253,Cancelled,13-02-2017,14-02-2017,1,677,2599,550,01-02-2017
1865,184959,Cancelled,09-02-2017,10-02-2017,1,677,2274,481,09-02-2017
1866,58187,Stayed,03-02-2017,04-02-2017,1,677,2014,426,01-02-2017
1867,41034,Stayed,16-02-2017,17-02-2017,1,677,2339,515,16-02-2017
1868,45602,Cancelled,03-02-2017,04-02-2017,1,677,2144,453,03-02-2017
1869,4675,Stayed,05-02-2017,06-02-2017,1,601,2274,481,05-02-2017
1870,56694,Stayed,03-02-2017,04-02-2017,1,636,3444,728,02-02-2017
1871,187033,Stayed,01-03-2017,02-03-2017,1,238,3899,825,27-02-2017
1872,37618,No Show,13-02-2017,14-02-2017,1,238,4354,921,13-02-2017
1873,37618,Stayed,16-02-2017,17-02-2017,1,238,4354,921,15-02-2017
1874,72061,Stayed,25-02-2017,26-02-2017,1,620,3964,838,25-02-2017
1875,72061,Stayed,11-02-2017,12-02-2017,1,620,3054,646,09-02-2017
1876,94861,Stayed,04-02-2017,05-02-2017,1,620,2599,572,04-02-2017
1877,177132,Cancelled,22-02-2017,02-03-2017,1,594,24180,5320,22-02-2017
1878,68688,Stayed,17-02-2017,19-02-2017,1,594,8596,1818,17-02-2017
1879,131959,Stayed,17-02-2017,19-02-2017,1,594,7667,1686,16-02-2017
1880,162560,Stayed,10-02-2017,12-02-2017,1,594,8822,1867,08-02-2017
1881,184545,Stayed,22-02-2017,25-02-2017,1,614,8186,1731,18-02-2017
1882,93021,Stayed,18-02-2017,19-02-2017,1,614,3444,728,18-02-2017
1883,93021,Stayed,12-02-2017,13-02-2017,1,614,3249,688,12-02-2017
1884,162560,Cancelled,10-02-2017,12-02-2017,1,614,8057,2045,04-02-2017
1885,82206,Stayed,26-02-2017,27-02-2017,1,751,3964,838,23-02-2017
1886,78903,Stayed,24-02-2017,26-02-2017,1,751,8382,1773,20-02-2017
1887,170174,Stayed,07-02-2017,08-02-2017,1,751,4094,901,07-02-2017
1888,170174,Stayed,06-02-2017,07-02-2017,1,751,4094,901,05-02-2017
1889,137026,Stayed,18-02-2017,21-02-2017,1,736,13190,3570,18-02-2017
1890,139865,Stayed,01-02-2017,04-02-2017,1,850,14555,3079,01-02-2017
1891,178334,Stayed,21-02-2017,22-02-2017,1,663,2080,458,21-02-2017
1892,169912,Stayed,11-02-2017,12-02-2017,1,663,4586,1164,06-02-2017
1893,185526,Stayed,01-02-2017,02-02-2017,1,663,2558,541,01-02-2017
1894,185526,Cancelled,01-02-2017,02-02-2017,1,663,2226,565,01-02-2017
1895,166795,Stayed,10-02-2017,11-02-2017,2,411,9097,1925,10-02-2017
1896,52680,Stayed,07-02-2017,08-02-2017,1,411,3119,660,07-02-2017
1897,52680,Stayed,02-02-2017,07-02-2017,1,411,19234,4069,01-02-2017
1898,162560,Cancelled,10-02-2017,12-02-2017,1,411,8642,2193,04-02-2017
1899,129987,Stayed,27-02-2017,28-02-2017,1,646,3084,783,25-02-2017
1900,149420,Stayed,03-03-2017,05-03-2017,1,646,8713,1844,14-02-2017
1901,76046,No Show,17-02-2017,18-02-2017,1,646,3316,702,17-02-2017
1902,97841,Cancelled,16-02-2017,17-02-2017,1,646,2685,568,14-02-2017
1903,158527,Stayed,11-02-2017,12-02-2017,1,646,5140,1088,07-02-2017
1904,158527,Stayed,10-02-2017,11-02-2017,1,646,3968,839,02-02-2017
1905,158527,Stayed,10-02-2017,11-02-2017,1,646,3968,839,02-02-2017
1906,154121,Stayed,26-02-2017,27-02-2017,2,652,5717,1451,26-02-2017
1907,93021,Cancelled,18-02-2017,19-02-2017,1,652,3054,672,18-02-2017
1908,64784,Cancelled,19-02-2017,21-02-2017,1,813,6107,1293,18-02-2017
1909,160596,Stayed,09-02-2017,10-02-2017,1,813,3054,646,08-02-2017
1910,139513,Cancelled,05-03-2017,07-03-2017,2,648,10837,2292,21-02-2017
1911,9330,No Show,18-02-2017,19-02-2017,1,648,1914,405,18-02-2017
1912,3574,Stayed,12-02-2017,17-02-2017,1,648,11531,2440,12-02-2017
1913,8680,Cancelled,06-02-2017,09-02-2017,1,648,6934,1526,05-02-2017
1914,49194,Cancelled,06-02-2017,07-02-2017,1,648,1872,396,06-02-2017
1915,25876,Cancelled,08-02-2017,10-02-2017,1,995,9422,1993,07-02-2017
1916,126588,Stayed,28-02-2017,01-03-2017,1,211,3314,701,27-02-2017
1917,126588,Stayed,23-02-2017,24-02-2017,1,211,4029,853,23-02-2017
1918,9330,Stayed,18-02-2017,19-02-2017,1,211,4744,1003,18-02-2017
1919,27465,Cancelled,16-02-2017,17-02-2017,1,211,5134,1086,16-02-2017
1920,25876,Cancelled,08-02-2017,10-02-2017,1,211,8512,1801,07-02-2017
1921,78365,Stayed,01-03-2017,02-03-2017,1,619,2209,468,27-02-2017
1922,78365,Stayed,28-02-2017,01-03-2017,1,619,2014,426,27-02-2017
1923,142432,Stayed,27-02-2017,01-03-2017,1,619,5197,1319,27-02-2017
1924,78365,Stayed,27-02-2017,28-02-2017,1,619,2014,426,27-02-2017
1925,78365,Stayed,22-02-2017,23-02-2017,1,619,2599,550,21-02-2017
1926,78365,Stayed,16-02-2017,17-02-2017,1,619,2534,536,13-02-2017
1927,78365,Stayed,15-02-2017,16-02-2017,1,619,2534,536,13-02-2017
1928,78365,Stayed,06-02-2017,07-02-2017,1,619,2404,508,06-02-2017
2001,189314,Cancelled,02-04-2017,03-04-2017,1,252,3215,680,26-03-2017
2002,77901,Stayed,01-04-2017,02-04-2017,1,252,2675,567,31-03-2017
2003,199763,Cancelled,24-03-2017,25-03-2017,1,252,2652,561,24-03-2017
2004,162631,Stayed,21-03-2017,22-03-2017,1,252,3366,740,20-03-2017
2005,119697,Stayed,17-03-2017,18-03-2017,2,252,6399,1354,17-03-2017
2006,189314,No Show,04-03-2017,05-03-2017,1,252,3237,685,03-03-2017
2007,89798,Stayed,30-03-2017,02-04-2017,1,571,13190,3348,27-03-2017
2008,61516,Stayed,17-03-2017,18-03-2017,1,571,4126,873,16-03-2017
2009,77745,Stayed,13-03-2017,14-03-2017,1,571,3834,811,09-03-2017
2010,164004,Stayed,12-03-2017,13-03-2017,1,571,3834,811,12-03-2017
2011,122584,Stayed,10-03-2017,11-03-2017,1,571,4224,893,09-03-2017
2012,77745,Cancelled,10-03-2017,13-03-2017,1,571,12995,2749,07-03-2017
2013,77745,Cancelled,10-03-2017,13-03-2017,1,571,12281,2598,08-03-2017
2014,122584,Stayed,06-03-2017,08-03-2017,1,571,5067,1073,04-03-2017
2015,77745,Cancelled,10-03-2017,13-03-2017,1,571,12539,2652,06-03-2017
2016,77745,Cancelled,11-03-2017,13-03-2017,1,571,9357,1980,03-03-2017
2017,66762,Stayed,01-04-2017,02-04-2017,1,109,3249,688,26-03-2017
2018,66762,Stayed,18-03-2017,19-03-2017,1,109,3119,660,14-03-2017
2019,142194,Cancelled,11-03-2017,12-03-2017,1,109,3119,660,04-03-2017
2020,66762,Stayed,04-03-2017,05-03-2017,1,109,3119,660,04-03-2017
2021,193036,Cancelled,24-03-2017,27-03-2017,1,88,11372,2406,21-03-2017
2022,193036,Cancelled,07-04-2017,10-04-2017,1,88,11076,2343,22-03-2017
2023,57835,Stayed,15-03-2017,17-03-2017,1,88,6427,1360,10-03-2017
2024,193036,Stayed,10-03-2017,12-03-2017,1,88,6492,1374,09-03-2017
2025,42387,Stayed,10-03-2017,11-03-2017,1,88,2568,543,06-03-2017
2026,193036,Stayed,09-03-2017,10-03-2017,1,88,2561,542,08-03-2017
2027,193036,Cancelled,06-03-2017,12-03-2017,1,88,17893,3785,02-03-2017
2028,175955,Stayed,02-03-2017,03-03-2017,1,88,2560,541,02-03-2017
2029,193036,Stayed,06-03-2017,09-03-2017,1,88,8822,1867,04-03-2017
2030,144909,Stayed,11-03-2017,13-03-2017,1,755,8057,1705,01-03-2017
2031,128934,Stayed,22-03-2017,24-03-2017,1,859,3897,825,22-03-2017
2032,26893,No Show,13-03-2017,14-03-2017,1,859,1559,343,13-03-2017
2033,53047,Stayed,08-03-2017,09-03-2017,1,859,1624,343,08-03-2017
2034,171586,Stayed,15-03-2017,16-03-2017,1,232,2040,431,14-03-2017
2035,22534,Stayed,08-03-2017,09-03-2017,1,232,3032,641,08-03-2017
2036,93174,Stayed,07-03-2017,08-03-2017,1,232,2181,462,07-03-2017
2037,22534,Stayed,06-03-2017,08-03-2017,1,232,4007,848,06-03-2017
2038,175955,Stayed,28-03-2017,29-03-2017,1,195,2022,428,28-03-2017
2039,175955,Stayed,13-03-2017,14-03-2017,1,195,2392,506,13-03-2017
2040,47628,Stayed,08-03-2017,09-03-2017,1,195,2285,580,08-03-2017
2041,100771,Stayed,07-03-2017,08-03-2017,1,195,2674,565,06-03-2017
2042,187466,Stayed,05-03-2017,06-03-2017,1,195,1997,422,04-03-2017
2043,189081,Cancelled,06-03-2017,07-03-2017,1,195,2722,576,06-03-2017
2044,175582,Stayed,04-03-2017,05-03-2017,1,195,2365,501,03-03-2017
2045,21196,Stayed,03-03-2017,04-03-2017,1,195,2540,538,03-03-2017
2046,21196,Cancelled,03-03-2017,04-03-2017,1,195,1859,394,03-03-2017
2047,188210,Stayed,02-03-2017,03-03-2017,1,195,1386,352,02-03-2017
2048,100771,Stayed,01-03-2017,02-03-2017,1,195,2014,426,01-03-2017
2049,102620,Stayed,09-03-2017,10-03-2017,1,195,3374,857,09-03-2017
2050,47827,Stayed,27-03-2017,28-03-2017,1,468,2491,527,27-03-2017
2051,183383,Stayed,31-03-2017,01-04-2017,1,468,2924,618,31-03-2017
2052,183383,Stayed,30-03-2017,31-03-2017,1,468,2924,618,30-03-2017
2053,122286,Stayed,11-03-2017,12-03-2017,1,468,2989,633,11-03-2017
2054,122286,Cancelled,12-03-2017,13-03-2017,1,468,3119,660,11-03-2017
2055,161917,Stayed,23-03-2017,24-03-2017,1,468,2491,527,23-03-2017
2056,185451,Cancelled,21-03-2017,22-03-2017,1,468,2166,459,19-03-2017
2057,172023,Cancelled,18-03-2017,19-03-2017,1,152,2664,563,13-03-2017
2058,192119,Stayed,01-04-2017,02-04-2017,1,194,2079,440,29-03-2017
2059,172023,Stayed,24-03-2017,26-03-2017,1,194,4677,990,18-03-2017
2060,58266,Stayed,18-03-2017,19-03-2017,1,194,2339,495,09-03-2017
2061,172023,Stayed,18-03-2017,19-03-2017,1,194,2404,508,14-03-2017
2062,112916,Stayed,10-03-2017,11-03-2017,1,194,2274,481,09-03-2017
2063,24582,Stayed,01-04-2017,02-04-2017,1,160,2859,605,30-03-2017
2064,71382,Stayed,03-04-2017,04-04-2017,1,486,2664,712,27-03-2017
2065,169072,Stayed,31-03-2017,01-04-2017,1,486,2144,453,30-03-2017
2066,149163,Stayed,30-03-2017,31-03-2017,1,486,1754,371,30-03-2017
2067,149163,Stayed,30-03-2017,31-03-2017,3,486,5651,1196,30-03-2017
2068,160482,Cancelled,25-03-2017,26-03-2017,1,486,3314,729,24-03-2017
2069,179762,Stayed,22-03-2017,24-03-2017,1,486,4417,935,21-03-2017
2070,148274,Stayed,15-03-2017,18-03-2017,1,486,7601,1608,13-03-2017
2071,130739,Stayed,17-03-2017,18-03-2017,1,486,2404,529,14-03-2017
2072,86676,Stayed,16-03-2017,17-03-2017,1,486,2209,468,14-03-2017
2073,71382,Stayed,10-03-2017,11-03-2017,1,486,2404,611,08-03-2017
2074,190191,Stayed,07-03-2017,08-03-2017,1,486,2014,443,07-03-2017
2075,115643,Stayed,06-03-2017,07-03-2017,1,486,2794,591,06-03-2017
2076,190191,Stayed,05-03-2017,07-03-2017,1,486,4417,971,05-03-2017
2077,118918,Cancelled,02-03-2017,03-03-2017,1,486,2144,453,02-03-2017
2078,76337,Stayed,11-03-2017,12-03-2017,1,486,2599,660,11-03-2017
2079,71382,Stayed,07-03-2017,10-03-2017,1,486,6560,1443,06-03-2017
2080,55529,Stayed,18-03-2017,19-03-2017,1,153,2144,453,17-03-2017
2081,52458,Stayed,31-03-2017,07-04-2017,1,402,11166,2362,29-03-2017
2082,69650,Stayed,19-03-2017,20-03-2017,3,402,4091,866,19-03-2017
2083,67529,Stayed,17-03-2017,18-03-2017,1,402,1299,275,16-03-2017
2084,171522,Stayed,17-03-2017,18-03-2017,1,402,1624,343,17-03-2017
2085,189413,Stayed,11-03-2017,12-03-2017,2,250,5067,1073,03-03-2017
2086,39916,Stayed,22-03-2017,23-03-2017,1,250,1884,398,22-03-2017
2087,122584,Stayed,08-03-2017,10-03-2017,1,846,6107,1293,07-03-2017
2088,19960,Stayed,01-04-2017,02-04-2017,1,405,5004,1058,31-03-2017
2089,130034,Stayed,21-03-2017,23-03-2017,1,107,5587,1183,14-03-2017
2090,59986,Stayed,30-03-2017,31-03-2017,1,383,2209,468,30-03-2017
2091,70651,Stayed,21-03-2017,22-03-2017,1,383,2729,578,21-03-2017
2092,70651,Stayed,20-03-2017,21-03-2017,1,383,2469,523,20-03-2017
2093,70651,Stayed,01-03-2017,02-03-2017,1,383,2794,591,01-03-2017
2094,106210,Cancelled,30-03-2017,31-03-2017,1,274,2014,443,29-03-2017
2095,106210,Stayed,27-03-2017,30-03-2017,1,274,6930,1525,16-03-2017
2096,59140,Stayed,02-03-2017,03-03-2017,1,274,3769,798,02-03-2017
2097,116485,Stayed,19-03-2017,20-03-2017,1,56,1950,413,17-03-2017
2098,50932,Cancelled,23-03-2017,27-03-2017,1,56,15486,3276,21-03-2017
2099,8656,Stayed,12-03-2017,13-03-2017,1,583,3054,646,12-03-2017
2100,51469,Stayed,11-03-2017,12-03-2017,1,583,2859,605,10-03-2017
2101,8656,Stayed,10-03-2017,11-03-2017,1,583,2729,578,09-03-2017
2102,8656,Stayed,08-03-2017,09-03-2017,1,583,2274,481,08-03-2017
2103,41098,Stayed,04-03-2017,05-03-2017,1,583,2014,426,04-03-2017
2104,17049,Cancelled,20-03-2017,21-03-2017,1,583,2924,618,11-03-2017
2105,140507,Stayed,07-04-2017,08-04-2017,2,245,5792,1225,11-03-2017
2106,66909,Stayed,08-03-2017,10-03-2017,1,245,4389,928,07-03-2017
2107,57569,Stayed,01-04-2017,04-04-2017,1,944,9122,1929,31-03-2017
2108,83992,Stayed,15-03-2017,17-03-2017,1,944,3739,791,15-03-2017
2109,76836,Stayed,14-03-2017,16-03-2017,1,944,4347,920,06-03-2017
2110,96585,Stayed,06-04-2017,07-04-2017,1,295,2859,629,27-03-2017
2111,70558,Stayed,25-03-2017,26-03-2017,1,295,3184,673,20-03-2017
2112,96585,Stayed,15-03-2017,17-03-2017,1,295,5067,1114,13-03-2017
2113,30752,Stayed,14-03-2017,15-03-2017,1,295,2534,558,12-03-2017
2114,85427,Stayed,03-03-2017,04-03-2017,1,295,2599,550,03-03-2017
2115,163829,Stayed,25-03-2017,27-03-2017,1,86,5299,1121,23-03-2017
2116,159448,Stayed,20-03-2017,25-03-2017,1,86,8860,1949,04-03-2017
2117,47251,Stayed,16-03-2017,17-03-2017,1,86,2764,608,15-03-2017
2118,47251,Stayed,14-03-2017,16-03-2017,1,86,5754,1266,14-03-2017
2119,57801,Cancelled,02-03-2017,03-03-2017,1,86,1897,402,01-03-2017
2120,57801,Cancelled,02-04-2017,03-04-2017,1,161,2280,483,31-03-2017
2121,57801,Stayed,31-03-2017,01-04-2017,1,161,1929,408,31-03-2017
2122,57801,Cancelled,01-04-2017,02-04-2017,1,161,2872,607,31-03-2017
2123,57801,Stayed,30-03-2017,31-03-2017,1,161,1819,385,30-03-2017
2124,57801,Stayed,27-03-2017,28-03-2017,1,161,1639,347,27-03-2017
2125,98247,Stayed,27-03-2017,28-03-2017,1,161,1871,396,27-03-2017
2126,57801,Stayed,26-03-2017,27-03-2017,1,161,1993,421,26-03-2017
2127,134930,Cancelled,26-03-2017,31-03-2017,1,161,9237,1954,26-03-2017
2128,57801,Stayed,23-03-2017,24-03-2017,1,161,1923,407,22-03-2017
2129,57801,Cancelled,24-03-2017,25-03-2017,1,161,2179,461,23-03-2017
2130,31412,Stayed,23-03-2017,24-03-2017,1,161,1949,413,23-03-2017
2131,57801,Stayed,22-03-2017,23-03-2017,1,161,2181,462,21-03-2017
2132,57801,Stayed,20-03-2017,21-03-2017,1,161,2067,438,20-03-2017
2133,57801,Stayed,19-03-2017,20-03-2017,1,161,1791,380,19-03-2017
2134,57801,Cancelled,20-03-2017,21-03-2017,1,161,2198,465,19-03-2017
2135,57801,Stayed,21-03-2017,22-03-2017,1,161,2231,472,21-03-2017
2136,57801,Cancelled,21-03-2017,22-03-2017,1,161,2387,505,20-03-2017
2137,179762,Stayed,21-03-2017,22-03-2017,1,471,2079,440,20-03-2017
2138,648,Stayed,13-04-2017,17-04-2017,1,248,14815,3761,22-03-2017
2139,87768,Stayed,28-03-2017,29-03-2017,1,248,2859,605,27-03-2017
2140,105035,Stayed,25-03-2017,27-03-2017,1,248,4807,1018,22-03-2017
2141,117378,Cancelled,24-03-2017,26-03-2017,1,248,7277,1540,03-03-2017
2142,57757,Cancelled,08-06-2017,11-06-2017,1,760,8966,1896,08-03-2017
2143,15169,Cancelled,21-04-2017,23-04-2017,1,760,5047,1068,17-03-2017
2144,15169,Cancelled,21-04-2017,23-04-2017,1,760,5047,1068,17-03-2017
2145,15169,Cancelled,21-04-2017,23-04-2017,1,760,5026,1064,19-03-2017
2146,15169,Cancelled,21-04-2017,23-04-2017,2,760,10052,2126,19-03-2017
2147,139399,Cancelled,12-04-2017,16-04-2017,1,760,9677,2456,31-03-2017
2148,138286,Stayed,21-03-2017,22-03-2017,1,355,2794,591,21-03-2017
2149,39916,Stayed,21-03-2017,22-03-2017,1,933,1780,376,21-03-2017
2150,186707,Stayed,22-06-2017,25-06-2017,1,385,10721,2268,30-03-2017
2151,173516,Stayed,11-03-2017,12-03-2017,1,597,3379,715,11-03-2017
2152,26389,Stayed,31-03-2017,01-04-2017,1,154,2014,426,31-03-2017
2153,26389,Stayed,24-03-2017,25-03-2017,1,154,2209,468,24-03-2017
2154,26389,Stayed,13-03-2017,14-03-2017,1,154,2599,550,12-03-2017
2155,196829,Stayed,06-03-2017,09-03-2017,1,154,5066,1114,04-03-2017
2156,26389,Stayed,17-03-2017,18-03-2017,1,154,2209,468,17-03-2017
2157,124236,Stayed,01-04-2017,03-04-2017,1,84,5067,1114,31-03-2017
2158,169072,Stayed,28-03-2017,29-03-2017,1,84,1624,343,27-03-2017
2159,52281,Stayed,18-03-2017,20-03-2017,1,84,3637,770,18-03-2017
2160,52281,Cancelled,18-03-2017,19-03-2017,1,84,2079,440,18-03-2017
2161,52281,Cancelled,18-03-2017,20-03-2017,1,84,3637,770,18-03-2017
2162,66762,Stayed,11-03-2017,12-03-2017,1,84,3314,701,09-03-2017
2163,147466,No Show,12-03-2017,13-03-2017,1,894,2014,426,12-03-2017
2164,82641,Cancelled,10-03-2017,11-03-2017,2,894,6497,1429,10-03-2017
2165,194199,Cancelled,18-03-2017,19-03-2017,1,907,2469,523,18-03-2017
2166,196829,Stayed,26-03-2017,31-03-2017,1,612,8899,1882,24-03-2017
2167,164004,Stayed,18-03-2017,19-03-2017,1,612,2729,578,18-03-2017
2168,55369,Stayed,08-03-2017,11-03-2017,1,612,5390,1141,05-03-2017
2169,55369,Stayed,07-03-2017,08-03-2017,1,612,2144,453,07-03-2017
2170,47628,Stayed,18-03-2017,19-03-2017,1,251,2014,426,18-03-2017
2171,100829,Stayed,25-03-2017,26-03-2017,2,975,4287,908,14-03-2017
2172,73181,Stayed,19-03-2017,20-03-2017,1,756,1884,398,18-03-2017
2173,73181,Stayed,17-03-2017,19-03-2017,1,756,4742,1203,17-03-2017
2174,52617,Stayed,18-03-2017,20-03-2017,1,756,5392,1141,18-03-2017
2175,113777,Stayed,28-03-2017,29-03-2017,1,83,1798,381,28-03-2017
2176,168544,Stayed,22-03-2017,26-03-2017,1,83,10884,2302,22-03-2017
2177,97348,Stayed,25-03-2017,26-03-2017,1,83,3524,746,22-03-2017
2178,141329,No Show,25-03-2017,26-03-2017,1,83,3501,740,25-03-2017
2179,87053,Cancelled,25-03-2017,26-03-2017,1,83,2751,605,11-03-2017
2180,127496,Cancelled,18-03-2017,19-03-2017,1,83,3008,637,18-03-2017
2181,109973,Cancelled,13-03-2017,14-03-2017,1,83,1840,389,12-03-2017
2182,82881,Cancelled,14-04-2017,17-04-2017,1,106,10526,2226,29-03-2017
2183,82026,Stayed,31-03-2017,01-04-2017,1,106,1949,413,31-03-2017
2184,82881,Cancelled,14-04-2017,17-04-2017,1,106,10526,2226,01-03-2017
